序號,設施名稱,is_indoor,分類原因
167,加津林活動中心,True,包含強制室內關鍵字: 活動中心
168,佳冬鄉立幼兒園,True,預設室內
169,力里國民小學,True,預設室內
170,春日鄉立老人文康中心,True,預設室內
171,佳冬國中,True,包含強制室內關鍵字: 國中
172,屏東縣林邊鄉崎峰活動中心,True,包含強制室內關鍵字: 活動中心
173,來義鄉文物館,True,預設室內
174,南和國小,True,包含強制室內關鍵字: 國小
175,屏東縣林邊鄉仁和國民小學,True,預設室內
176,土?天主堂,True,預設室內
177,臺東縣立土?國小,True,包含強制室內關鍵字: 國小
178,達仁鄉立土?托兒所,True,預設室內
179,大潭國小,True,包含強制室內關鍵字: 國小
180,愛國蒲分校,True,包含強制室內關鍵字: 校
181,以栗國小,True,包含強制室內關鍵字: 國小
182,東隆宮香客大樓,True,預設室內
183,太麻里鄉多良村辦公處,True,包含強制室內關鍵字: 辦公處
184,東隆國小,True,包含強制室內關鍵字: 國小
185,望嘉警察派出所,True,預設室內
186,屏東縣林邊鄉竹林國民小學,True,預設室內
187,東港高中,True,包含強制室內關鍵字: 高中
188,東光國小,True,包含強制室內關鍵字: 國小
189,東港國小,True,包含強制室內關鍵字: 國小
190,新埤鄉立幼兒園,True,預設室內
191,臺東縣台?國民小學,True,預設室內
192,台?活動中心,True,包含強制室內關鍵字: 活動中心
193,東興國小,True,包含強制室內關鍵字: 國小
195,台?基督教會,True,預設室內
196,啦里吧活動中心,True,包含強制室內關鍵字: 活動中心
197,新埤國小,True,包含強制室內關鍵字: 國小
198,高雄市立中芸國民中學,True,預設室內
199,中芸國小,True,包含強制室內關鍵字: 國小
200,烏龍國小,True,包含強制室內關鍵字: 國小
201,鹽洲國小,True,包含強制室內關鍵字: 國小
202,溪北社區活動中心,True,包含強制室內關鍵字: 活動中心
203,溪北國小,True,包含強制室內關鍵字: 國小
204,文樂活動中心,True,包含強制室內關鍵字: 活動中心
205,高雄市林園區港埔國民小學,True,預設室內
206,高雄市林園區王公國民小學,True,預設室內
207,高雄市林園區林園國民小學,True,預設室內
208,林園區長青文康活動中心,True,包含強制室內關鍵字: 活動中心
209,港西國小,True,包含強制室內關鍵字: 國小
210,來義鄉新來義部落多功能活動中心,True,包含強制室內關鍵字: 活動中心
211,潮南國小,True,包含強制室內關鍵字: 國小
212,南榮國中,True,包含強制室內關鍵字: 國中
213,崁頂國小,True,包含強制室內關鍵字: 國小
214,高雄市小港區鳳鳴國民小學,True,預設室內
215,崁頂老人文康中心,True,預設室內
216,高雄市立林園高級中學,True,預設室內
217,丹林活動中心,True,包含強制室內關鍵字: 活動中心
218,高雄市小港區鳳林國民中學,True,預設室內
219,潮東國小,True,包含強制室內關鍵字: 國小
220,新園國小,True,包含強制室內關鍵字: 國小
221,歷坵活動中心 Liqiu Activity Center,True,包含強制室內關鍵字: 活動中心
222,古樓國小,True,包含強制室內關鍵字: 國小
223,高雄市林園區金潭國民小學,True,預設室內
224,金崙溫泉長老教會,True,預設室內
225,賓茂國小 Binmao Elementary School,True,包含強制室內關鍵字: 國小
226,賓茂活動中心 Binmao Activity Center,True,包含強制室內關鍵字: 活動中心
227,金崙活動中心,True,包含強制室內關鍵字: 活動中心
228,光春國中,True,包含強制室內關鍵字: 國中
229,力社國小,True,包含強制室內關鍵字: 國小
230,義仁里社區活動中心,True,包含強制室內關鍵字: 活動中心
231,光春國小,True,包含強制室內關鍵字: 國小
232,高雄市大寮區昭明國小,True,包含強制室內關鍵字: 國小
233,新園鄉公所,True,包含強制室內關鍵字: 公所
234,仙吉國小,True,包含強制室內關鍵字: 國小
235,四林國小,True,包含強制室內關鍵字: 國小
236,新園國中,True,包含強制室內關鍵字: 國中
237,光華國小,True,包含強制室內關鍵字: 國小
238,鎮立幼兒園,True,預設室內
239,潮州國小,True,包含強制室內關鍵字: 國小
240,佳佐國小中興分校,True,包含強制室內關鍵字: 國小
241,瓦?國小,True,包含強制室內關鍵字: 國小
242,平和活動中心,True,包含強制室內關鍵字: 活動中心
243,潮州國中,True,包含強制室內關鍵字: 國中
244,會結里社區活動中心,True,包含強制室內關鍵字: 活動中心
246,潮和國小,True,包含強制室內關鍵字: 國小
247,潮昇國小,True,包含強制室內關鍵字: 國小
248,新厝里社區活動中心,True,包含強制室內關鍵字: 活動中心
249,高雄市小港區小港國民小學,True,預設室內
250,志成佛寺,True,預設室內
251,高雄市小港區鳳陽國民小學,True,預設室內
252,潮寮老人活動中心,True,包含強制室內關鍵字: 活動中心
253,新庄國小,True,包含強制室內關鍵字: 國小
254,高雄市立潮寮國民中學,True,預設室內
255,高雄市小港區二苓國民小學,True,預設室內
256,高雄市立小港高級中學,True,預設室內
257,高雄市大寮區潮寮國小,True,包含強制室內關鍵字: 國小
258,國立高雄餐旅大學附屬餐旅高級中等學校,True,包含強制室內關鍵字: 學校
259,高雄市小港區漢民國民小學,True,預設室內
260,高雄市立中山國民中學,True,預設室內
261,高雄市立小港國民中學,True,預設室內
